Hours Studied,Sleep Hours,Sample Question Papers Practiced,extra_yn,study_efficiency,practice_ratio,conditioned_study,focus_index,learning_engagement,balance_score,Performance Index
7,7,9,1,8.857142857142858,1.2857142857142858,14.55609079175885,3.5,15.5,1.75,54.0
3,8,8,0,13.666666666666666,2.6666666666666665,11.090354888959125,3.0,11.0,2.0,20.0
4,6,6,0,24.5,1.5,9.656627474604601,4.0,10.0,1.2,78.0
3,7,9,1,30.333333333333332,3.0,9.704060527839234,1.5,11.5,3.5,74.0
4,7,8,1,13.75,2.0,11.266065387038703,2.0,11.5,2.8,39.0
1,7,7,1,54.0,7.0,4.852030263919617,0.5,7.5,7.0,29.0
6,4,4,1,6.666666666666667,0.6666666666666666,7.783640596221253,3.0,9.5,1.1428571428571428,23.0
4,8,8,1,19.25,2.0,12.875503299472802,2.0,11.5,3.2,61.0
9,8,0,0,10.444444444444445,0.0,18.420680743952367,9.0,9.0,0.8,92.0
2,4,3,0,20.5,1.5,4.394449154672439,2.0,5.0,1.3333333333333333,17.0
6,7,4,1,10.166666666666666,0.6666666666666666,13.621371043387192,3.0,9.5,2.0,47.0
7,9,3,1,8.571428571428571,0.42857142857142855,18.71497387511852,3.5,9.5,2.25,48.0
5,9,3,1,10.4,0.6,16.125835223052494,2.5,7.5,3.0,39.0
7,8,6,0,10.142857142857142,0.8571428571428571,16.635532333438686,7.0,13.0,1.0,63.0
6,5,2,0,8.333333333333334,0.3333333333333333,9.729550745276565,6.0,8.0,0.7142857142857143,35.0
5,8,6,1,16.6,1.2,14.33407575382444,2.5,10.5,2.6666666666666665,72.0
6,7,4,0,7.333333333333333,0.6666666666666666,13.621371043387192,6.0,10.0,1.0,33.0
7,5,3,0,6.142857142857143,0.42857142857142855,10.39720770839918,7.0,10.0,0.625,32.0
7,8,2,0,10.142857142857142,0.2857142857142857,16.635532333438686,7.0,9.0,1.0,62.0
9,9,9,1,8.88888888888889,1.0,20.723265836946414,4.5,17.5,1.8,79.0
6,6,0,1,12.166666666666666,0.0,11.675460894331879,3.0,5.5,1.7142857142857142,59.0
9,4,5,0,7.111111111111111,0.5555555555555556,9.210340371976184,9.0,14.0,0.4,61.0
6,7,8,0,12.5,1.3333333333333333,13.621371043387192,6.0,14.0,1.0,65.0
1,5,9,0,75.0,9.0,3.4657359027997265,1.0,10.0,2.5,48.0
7,5,7,0,13.0,1.0,10.39720770839918,7.0,14.0,0.625,82.0
5,6,3,1,18.2,0.6,10.75055681536833,2.5,7.5,2.0,78.0
9,5,8,0,4.888888888888889,0.8888888888888888,11.51292546497023,9.0,17.0,0.5,38.0
9,4,6,1,7.666666666666667,0.6666666666666666,9.210340371976184,4.5,14.5,0.8,67.0
2,9,1,0,42.5,0.5,9.887510598012987,2.0,3.0,3.0,62.0
3,9,0,1,14.333333333333334,0.0,12.476649250079015,1.5,2.5,4.5,25.0
6,7,7,1,14.0,1.1666666666666667,13.621371043387192,3.0,12.5,2.0,72.0
5,4,2,0,19.4,0.4,7.16703787691222,5.0,7.0,0.6666666666666666,84.0
8,8,5,1,10.375,0.625,17.577796618689757,4.0,12.5,1.7777777777777777,80.0
1,5,8,1,54.0,8.0,3.4657359027997265,0.5,8.5,5.0,27.0
8,5,8,1,11.75,1.0,10.986122886681098,4.0,15.5,1.1111111111111112,85.0
3,5,2,0,15.0,0.6666666666666666,6.931471805599453,3.0,5.0,1.25,24.0
2,8,5,1,35.0,2.5,8.788898309344878,1.0,6.5,5.333333333333333,49.0
5,5,7,0,14.8,1.4,8.958797346140274,5.0,12.0,0.8333333333333334,57.0
1,9,6,1,60.0,6.0,6.238324625039508,0.5,6.5,9.0,39.0
1,6,2,1,86.0,2.0,4.1588830833596715,0.5,2.5,6.0,58.0
3,8,2,0,30.666666666666668,0.6666666666666666,11.090354888959125,3.0,5.0,2.0,73.0
9,8,9,1,6.555555555555555,1.0,18.420680743952367,4.5,17.5,1.6,56.0
1,4,9,1,44.0,9.0,2.772588722239781,0.5,9.5,4.0,16.0
3,6,6,1,24.0,2.0,8.317766166719343,1.5,8.5,3.0,57.0
7,5,8,1,9.142857142857142,1.1428571428571428,10.39720770839918,3.5,14.5,1.25,59.0
8,6,4,0,5.0,0.5,13.183347464017316,8.0,12.0,0.6666666666666666,30.0
7,5,1,1,6.142857142857143,0.14285714285714285,10.39720770839918,3.5,7.5,1.25,32.0
3,7,1,1,30.333333333333332,0.3333333333333333,9.704060527839234,1.5,3.5,3.5,74.0
8,8,5,1,6.625,0.625,17.577796618689757,4.0,12.5,1.7777777777777777,49.0
2,4,2,1,22.0,1.0,4.394449154672439,1.0,3.5,2.6666666666666665,17.0
3,9,2,0,28.333333333333332,0.6666666666666666,12.476649250079015,3.0,5.0,2.25,62.0
5,7,8,0,8.8,1.6,12.542316284596385,5.0,13.0,1.1666666666666667,32.0
3,5,1,0,23.333333333333332,0.3333333333333333,6.931471805599453,3.0,4.0,1.25,49.0
7,9,0,0,11.0,0.0,18.71497387511852,7.0,7.0,1.125,63.0
6,5,2,1,14.833333333333334,0.3333333333333333,9.729550745276565,3.0,7.5,1.4285714285714286,80.0
2,5,8,0,32.5,4.0,5.493061443340549,2.0,10.0,1.6666666666666667,43.0
3,4,4,1,23.0,1.3333333333333333,5.545177444479562,1.5,6.5,2.0,44.0
3,7,1,0,23.666666666666668,0.3333333333333333,9.704060527839234,3.0,4.0,1.75,49.0
5,9,2,0,14.8,0.4,16.125835223052494,5.0,7.0,1.5,61.0
7,9,5,0,6.571428571428571,0.7142857142857143,18.71497387511852,7.0,12.0,1.125,36.0
9,6,4,0,9.222222222222221,0.4444444444444444,13.815510557964275,9.0,13.0,0.6,82.0
5,5,7,1,19.0,1.4,8.958797346140274,2.5,11.5,1.6666666666666667,82.0
9,8,7,1,8.777777777777779,0.7777777777777778,18.420680743952367,4.5,15.5,1.6,81.0
5,5,1,1,18.8,0.2,8.958797346140274,2.5,5.5,1.6666666666666667,78.0
5,9,5,0,15.8,1.0,16.125835223052494,5.0,10.0,1.5,64.0
8,6,9,1,6.125,1.125,13.183347464017316,4.0,16.5,1.3333333333333333,41.0
9,5,1,1,10.11111111111111,0.1111111111111111,11.51292546497023,4.5,9.5,1.0,89.0
7,7,3,0,7.571428571428571,0.42857142857142855,14.55609079175885,7.0,10.0,0.875,44.0
7,7,2,1,6.428571428571429,0.2857142857142857,14.55609079175885,3.5,8.5,1.75,34.0
1,5,0,0,87.0,0.0,3.4657359027997265,1.0,1.0,2.5,59.0
6,7,1,0,9.0,0.16666666666666666,13.621371043387192,6.0,7.0,1.0,40.0
9,9,9,1,5.777777777777778,1.0,20.723265836946414,4.5,17.5,1.8,55.0
9,4,9,1,4.555555555555555,1.0,9.210340371976184,4.5,17.5,0.8,35.0
9,5,9,0,5.111111111111111,1.0,11.51292546497023,9.0,18.0,0.5,43.0
3,7,8,1,28.333333333333332,2.6666666666666665,9.704060527839234,1.5,10.5,3.5,66.0
6,5,8,1,10.333333333333334,1.3333333333333333,9.729550745276565,3.0,13.5,1.4285714285714286,47.0
3,6,6,0,23.666666666666668,2.0,8.317766166719343,3.0,9.0,1.5,52.0
8,9,2,1,7.875,0.25,19.775021196025975,4.0,9.5,2.0,58.0
4,4,0,0,22.0,0.0,6.437751649736401,4.0,4.0,0.8,69.0
6,9,8,0,7.833333333333333,1.3333333333333333,17.51319134149782,6.0,14.0,1.2857142857142858,37.0
5,6,8,0,18.6,1.6,10.75055681536833,5.0,13.0,1.0,80.0
4,5,4,1,21.75,1.0,8.047189562170502,2.0,7.5,2.0,66.0
1,8,1,0,62.0,1.0,5.545177444479562,1.0,2.0,4.0,36.0
3,8,4,1,26.0,1.3333333333333333,11.090354888959125,1.5,6.5,4.0,59.0
5,7,3,1,19.2,0.6,12.542316284596385,2.5,7.5,2.3333333333333335,83.0
7,6,6,1,13.428571428571429,0.8571428571428571,12.476649250079014,3.5,12.5,1.5,88.0
9,4,4,1,7.0,0.4444444444444444,9.210340371976184,4.5,12.5,0.8,59.0
4,8,1,1,21.0,0.25,12.875503299472802,2.0,4.5,3.2,66.0
2,4,3,0,23.0,1.5,4.394449154672439,2.0,5.0,1.3333333333333333,22.0
2,9,1,1,40.0,0.5,9.887510598012987,1.0,2.5,6.0,61.0
1,9,4,1,49.0,4.0,6.238324625039508,0.5,4.5,9.0,25.0
7,4,1,0,12.285714285714286,0.14285714285714285,8.317766166719343,7.0,8.0,0.5,78.0
1,7,4,1,64.0,4.0,4.852030263919617,0.5,4.5,7.0,37.0
3,7,7,0,13.666666666666666,2.3333333333333335,9.704060527839234,3.0,10.0,1.75,23.0
3,5,9,1,28.666666666666668,3.0,6.931471805599453,1.5,11.5,2.5,69.0
2,5,9,1,41.0,4.5,5.493061443340549,1.0,10.5,3.3333333333333335,60.0
7,7,6,0,9.857142857142858,0.8571428571428571,14.55609079175885,7.0,13.0,0.875,61.0
8,7,3,1,11.875,0.375,15.380572041353537,4.0,10.5,1.5555555555555556,91.0
4,5,9,1,14.0,2.25,8.047189562170502,2.0,12.5,2.0,42.0
2,6,5,0,36.0,2.5,6.591673732008658,2.0,7.0,2.0,51.0
4,4,7,1,22.75,1.75,6.437751649736401,2.0,10.5,1.6,72.0
7,7,9,0,6.142857142857143,1.2857142857142858,14.55609079175885,7.0,16.0,0.875,36.0
5,4,0,1,13.4,0.0,7.16703787691222,2.5,4.5,1.3333333333333333,51.0
7,7,0,0,6.857142857142857,0.0,14.55609079175885,7.0,7.0,0.875,40.0
4,6,5,1,17.5,1.25,9.656627474604601,2.0,8.5,2.4,53.0
2,6,2,0,45.0,1.0,6.591673732008658,2.0,4.0,2.0,66.0
7,5,5,1,13.714285714285714,0.7142857142857143,10.39720770839918,3.5,11.5,1.25,88.0
1,6,6,0,50.0,6.0,4.1588830833596715,1.0,7.0,3.0,22.0
4,5,0,1,22.5,0.0,8.047189562170502,2.0,3.5,2.0,73.0
7,4,2,0,8.285714285714286,0.2857142857142857,8.317766166719343,7.0,9.0,0.5,48.0
7,4,3,1,11.714285714285714,0.42857142857142855,8.317766166719343,3.5,9.5,1.0,72.0
5,9,4,0,17.0,0.8,16.125835223052494,5.0,9.0,1.5,73.0
7,6,9,1,9.285714285714286,1.2857142857142858,12.476649250079014,3.5,15.5,1.5,57.0
8,9,8,1,7.875,1.0,19.775021196025975,4.0,15.5,2.0,62.0
6,8,2,0,12.833333333333334,0.3333333333333333,15.567281192442506,6.0,8.0,1.1428571428571428,62.0
5,8,7,0,10.0,1.4,14.33407575382444,5.0,12.0,1.3333333333333333,37.0
6,8,7,0,15.833333333333334,1.1666666666666667,15.567281192442506,6.0,13.0,1.1428571428571428,86.0
6,6,4,0,16.0,0.6666666666666666,11.675460894331879,6.0,10.0,0.8571428571428571,81.0
4,8,5,1,16.5,1.25,12.875503299472802,2.0,8.5,3.2,47.0
2,4,4,0,29.5,2.0,4.394449154672439,2.0,6.0,1.3333333333333333,37.0
5,5,8,0,16.8,1.6,8.958797346140274,5.0,13.0,0.8333333333333334,70.0
8,4,5,1,8.5,0.625,8.788898309344878,4.0,12.5,0.8888888888888888,64.0
8,5,3,0,10.875,0.375,10.986122886681098,8.0,11.0,0.5555555555555556,79.0
4,9,8,1,22.25,2.0,14.484941211906902,2.0,11.5,3.6,73.0
6,7,6,1,16.166666666666668,1.0,13.621371043387192,3.0,11.5,2.0,88.0
4,6,3,0,22.75,0.75,9.656627474604601,4.0,7.0,1.2,74.0
3,4,3,1,26.0,1.0,5.545177444479562,1.5,5.5,2.0,57.0
6,4,8,1,11.0,1.3333333333333333,7.783640596221253,3.0,13.5,1.1428571428571428,54.0
6,6,0,1,16.333333333333332,0.0,11.675460894331879,3.0,5.5,1.7142857142857142,84.0
2,4,7,1,21.0,3.5,4.394449154672439,1.0,8.5,2.6666666666666665,19.0
6,9,9,1,13.166666666666666,1.5,17.51319134149782,3.0,14.5,2.5714285714285716,77.0
6,7,0,0,12.333333333333334,0.0,13.621371043387192,6.0,6.0,1.0,60.0
8,8,0,1,6.125,0.0,17.577796618689757,4.0,7.5,1.7777777777777777,45.0
8,9,2,0,12.125,0.25,19.775021196025975,8.0,10.0,1.0,91.0
2,7,7,1,35.0,3.5,7.690286020676768,1.0,8.5,4.666666666666667,54.0
2,5,2,0,42.0,1.0,5.493061443340549,2.0,4.0,1.6666666666666667,59.0
2,4,6,1,44.0,3.0,4.394449154672439,1.0,7.5,2.6666666666666665,64.0
4,6,2,1,13.25,0.5,9.656627474604601,2.0,5.5,2.4,35.0
9,5,2,1,6.444444444444445,0.2222222222222222,11.51292546497023,4.5,10.5,1.0,56.0
3,9,1,0,13.666666666666666,0.3333333333333333,12.476649250079015,3.0,4.0,2.25,22.0
2,7,3,1,35.0,1.5,7.690286020676768,1.0,4.5,4.666666666666667,48.0
9,6,4,1,9.555555555555555,0.4444444444444444,13.815510557964275,4.5,12.5,1.2,83.0
3,7,6,1,18.0,2.0,9.704060527839234,1.5,8.5,3.5,34.0
2,4,7,1,34.0,3.5,4.394449154672439,1.0,8.5,2.6666666666666665,43.0
1,7,6,0,83.0,6.0,4.852030263919617,1.0,7.0,3.5,59.0
4,5,4,1,15.75,1.0,8.047189562170502,2.0,7.5,2.0,46.0
1,8,6,0,69.0,6.0,5.545177444479562,1.0,7.0,4.0,44.0
8,7,9,0,12.25,1.125,15.380572041353537,8.0,17.0,0.7777777777777778,94.0
8,8,7,0,9.75,0.875,17.577796618689757,8.0,15.0,0.8888888888888888,72.0
1,5,7,0,53.0,7.0,3.4657359027997265,1.0,8.0,2.5,27.0
6,5,0,1,15.166666666666666,0.0,9.729550745276565,3.0,5.5,1.4285714285714286,82.0
7,4,6,0,13.857142857142858,0.8571428571428571,8.317766166719343,7.0,13.0,0.5,86.0
1,6,8,0,58.0,8.0,4.1588830833596715,1.0,9.0,3.0,34.0
8,8,8,0,8.5,1.0,17.577796618689757,8.0,16.0,0.8888888888888888,64.0
5,7,8,1,16.4,1.6,12.542316284596385,2.5,12.5,2.3333333333333335,68.0
3,7,0,0,27.0,0.0,9.704060527839234,3.0,3.0,1.75,62.0
4,4,0,0,21.75,0.0,6.437751649736401,4.0,4.0,0.8,62.0
5,6,9,1,14.0,1.8,10.75055681536833,2.5,13.5,2.0,58.0
7,5,6,1,10.142857142857142,0.8571428571428571,10.39720770839918,3.5,12.5,1.25,66.0
3,6,8,1,32.0,2.6666666666666665,8.317766166719343,1.5,10.5,3.0,79.0
8,9,3,0,10.75,0.375,19.775021196025975,8.0,11.0,1.0,81.0
7,9,7,0,9.428571428571429,1.0,18.71497387511852,7.0,14.0,1.125,60.0
5,7,5,0,9.4,1.0,12.542316284596385,5.0,10.0,1.1666666666666667,37.0
3,4,0,1,14.333333333333334,0.0,5.545177444479562,1.5,2.5,2.0,20.0
3,9,1,1,26.666666666666668,0.3333333333333333,12.476649250079015,1.5,3.5,4.5,62.0
8,4,8,0,12.375,1.0,8.788898309344878,8.0,16.0,0.4444444444444444,97.0
2,8,8,1,26.0,4.0,8.788898309344878,1.0,9.5,5.333333333333333,33.0
1,6,0,0,63.0,0.0,4.1588830833596715,1.0,1.0,3.0,36.0
7,8,1,1,6.0,0.14285714285714285,16.635532333438686,3.5,7.5,2.0,29.0
5,6,6,0,10.6,1.2,10.75055681536833,5.0,11.0,1.0,38.0
9,6,1,1,6.666666666666667,0.1111111111111111,13.815510557964275,4.5,9.5,1.2,55.0
5,6,6,1,12.0,1.2,10.75055681536833,2.5,10.5,2.0,45.0
8,9,6,0,12.0,0.75,19.775021196025975,8.0,14.0,1.0,95.0
6,8,0,0,11.166666666666666,0.0,15.567281192442506,6.0,6.0,1.1428571428571428,55.0
3,5,1,0,31.666666666666668,0.3333333333333333,6.931471805599453,3.0,4.0,1.25,78.0
6,4,2,0,15.166666666666666,0.3333333333333333,7.783640596221253,6.0,8.0,0.5714285714285714,79.0
2,4,6,1,30.0,3.0,4.394449154672439,1.0,7.5,2.6666666666666665,34.0
4,9,7,1,10.25,1.75,14.484941211906902,2.0,10.5,3.6,26.0
7,8,8,0,8.571428571428571,1.1428571428571428,16.635532333438686,7.0,15.0,1.0,57.0
7,5,3,1,12.571428571428571,0.42857142857142855,10.39720770839918,3.5,9.5,1.25,80.0
3,8,6,0,19.666666666666668,2.0,11.090354888959125,3.0,9.0,2.0,43.0
9,6,6,0,9.333333333333334,0.6666666666666666,13.815510557964275,9.0,15.0,0.6,82.0
2,4,6,1,28.5,3.0,4.394449154672439,1.0,7.5,2.6666666666666665,32.0
7,5,9,1,10.571428571428571,1.2857142857142858,10.39720770839918,3.5,15.5,1.25,67.0
6,4,0,1,7.333333333333333,0.0,7.783640596221253,3.0,5.5,1.1428571428571428,29.0
3,4,0,1,16.333333333333332,0.0,5.545177444479562,1.5,2.5,2.0,26.0
2,5,5,1,48.5,2.5,5.493061443340549,1.0,6.5,3.3333333333333335,74.0
8,5,7,1,9.75,0.875,10.986122886681098,4.0,14.5,1.1111111111111112,72.0
4,6,0,0,23.75,0.0,9.656627474604601,4.0,4.0,1.2,78.0
4,7,6,1,15.75,1.5,11.266065387038703,2.0,9.5,2.8,48.0
6,6,8,0,9.166666666666666,1.3333333333333333,11.675460894331879,6.0,14.0,0.8571428571428571,43.0
1,5,2,1,71.0,2.0,3.4657359027997265,0.5,2.5,5.0,43.0
7,7,4,0,7.142857142857143,0.5714285714285714,14.55609079175885,7.0,11.0,0.875,39.0
5,4,6,0,17.6,1.2,7.16703787691222,5.0,11.0,0.6666666666666666,71.0
3,7,1,1,19.333333333333332,0.3333333333333333,9.704060527839234,1.5,3.5,3.5,40.0
1,6,6,0,54.0,6.0,4.1588830833596715,1.0,7.0,3.0,29.0
8,4,8,0,5.75,1.0,8.788898309344878,8.0,16.0,0.4444444444444444,37.0
8,4,4,0,11.5,0.5,8.788898309344878,8.0,12.0,0.4444444444444444,83.0
2,5,0,0,25.5,0.0,5.493061443340549,2.0,2.0,1.6666666666666667,27.0
1,9,4,0,67.0,4.0,6.238324625039508,1.0,5.0,4.5,38.0
3,7,3,0,15.0,1.0,9.704060527839234,3.0,6.0,1.75,21.0
4,4,0,0,15.0,0.0,6.437751649736401,4.0,4.0,0.8,38.0
2,7,6,0,20.5,3.0,7.690286020676768,2.0,8.0,2.3333333333333335,18.0
2,4,2,1,49.0,1.0,4.394449154672439,1.0,3.5,2.6666666666666665,75.0
5,7,9,0,15.4,1.8,12.542316284596385,5.0,14.0,1.1666666666666667,67.0
7,4,5,1,11.571428571428571,0.7142857142857143,8.317766166719343,3.5,11.5,1.0,71.0
2,8,4,0,34.0,2.0,8.788898309344878,2.0,6.0,2.6666666666666665,41.0
5,8,6,1,13.2,1.2,14.33407575382444,2.5,10.5,2.6666666666666665,50.0
5,6,5,1,14.4,1.0,10.75055681536833,2.5,9.5,2.0,55.0
9,9,7,1,7.444444444444445,0.7777777777777778,20.723265836946414,4.5,15.5,1.8,68.0
2,7,7,0,47.5,3.5,7.690286020676768,2.0,9.0,2.3333333333333335,71.0
1,4,5,1,97.0,5.0,2.772588722239781,0.5,5.5,4.0,73.0
7,9,8,1,6.285714285714286,1.1428571428571428,18.71497387511852,3.5,14.5,2.25,41.0
7,5,5,1,7.571428571428571,0.7142857142857143,10.39720770839918,3.5,11.5,1.25,45.0
2,4,5,0,40.5,2.5,4.394449154672439,2.0,7.0,1.3333333333333333,59.0
5,9,4,1,11.4,0.8,16.125835223052494,2.5,8.5,3.0,42.0
1,7,3,0,67.0,3.0,4.852030263919617,1.0,4.0,3.5,39.0
8,6,7,1,5.625,0.875,13.183347464017316,4.0,14.5,1.3333333333333333,37.0
4,5,4,0,15.5,1.0,8.047189562170502,4.0,8.0,1.0,43.0
9,5,1,1,6.444444444444445,0.1111111111111111,11.51292546497023,4.5,9.5,1.0,56.0
4,9,1,1,11.0,0.25,14.484941211906902,2.0,4.5,3.6,23.0
5,6,8,0,18.2,1.6,10.75055681536833,5.0,13.0,1.0,73.0
8,5,1,1,12.125,0.125,10.986122886681098,4.0,8.5,1.1111111111111112,91.0
5,8,0,0,11.8,0.0,14.33407575382444,5.0,5.0,1.3333333333333333,43.0
3,8,4,0,19.666666666666668,1.3333333333333333,11.090354888959125,3.0,7.0,2.0,42.0
5,8,2,1,15.2,0.4,14.33407575382444,2.5,6.5,2.6666666666666665,66.0
4,9,2,0,10.75,0.5,14.484941211906902,4.0,6.0,1.8,25.0
1,9,2,1,89.0,2.0,6.238324625039508,0.5,2.5,9.0,69.0
9,7,8,1,6.222222222222222,0.8888888888888888,16.11809565095832,4.5,16.5,1.4,53.0
1,4,4,0,71.0,4.0,2.772588722239781,1.0,5.0,2.0,44.0
2,6,8,1,30.0,4.0,6.591673732008658,1.0,9.5,4.0,40.0
5,6,0,1,9.0,0.0,10.75055681536833,2.5,4.5,2.0,28.0
9,9,2,1,5.444444444444445,0.2222222222222222,20.723265836946414,4.5,10.5,1.8,45.0
4,4,4,0,17.0,1.0,6.437751649736401,4.0,8.0,0.8,51.0
6,6,4,0,15.666666666666666,0.6666666666666666,11.675460894331879,6.0,10.0,0.8571428571428571,83.0
2,8,1,1,48.0,0.5,8.788898309344878,1.0,2.5,5.333333333333333,72.0
3,7,9,0,21.0,3.0,9.704060527839234,3.0,12.0,1.75,46.0
2,5,9,0,27.0,4.5,5.493061443340549,2.0,11.0,1.6666666666666667,30.0
3,6,5,1,31.333333333333332,1.6666666666666667,8.317766166719343,1.5,7.5,3.0,74.0
8,7,4,1,5.25,0.5,15.380572041353537,4.0,11.5,1.5555555555555556,37.0
8,9,7,0,7.75,0.875,19.775021196025975,8.0,15.0,1.0,57.0
5,8,1,0,15.6,0.2,14.33407575382444,5.0,6.0,1.3333333333333333,65.0
3,6,9,0,21.0,3.0,8.317766166719343,3.0,12.0,1.5,41.0
1,7,6,0,82.0,6.0,4.852030263919617,1.0,7.0,3.5,55.0
9,5,0,1,8.555555555555555,0.0,11.51292546497023,4.5,8.5,1.0,76.0
8,8,3,0,7.875,0.375,17.577796618689757,8.0,11.0,0.8888888888888888,60.0
8,9,2,1,6.5,0.25,19.775021196025975,4.0,9.5,2.0,50.0
7,5,2,1,13.285714285714286,0.2857142857142857,10.39720770839918,3.5,8.5,1.25,87.0
3,5,0,0,13.333333333333334,0.0,6.931471805599453,3.0,3.0,1.25,17.0
2,6,1,0,31.0,0.5,6.591673732008658,2.0,3.0,2.0,37.0
7,6,0,0,11.857142857142858,0.0,12.476649250079014,7.0,7.0,0.75,73.0
4,7,7,1,24.75,1.75,11.266065387038703,2.0,10.5,2.8,80.0
3,7,9,1,22.0,3.0,9.704060527839234,1.5,11.5,3.5,44.0
1,9,7,0,78.0,7.0,6.238324625039508,1.0,8.0,4.5,53.0
3,7,4,0,16.333333333333332,1.3333333333333333,9.704060527839234,3.0,7.0,1.75,30.0
8,8,7,1,11.75,0.875,17.577796618689757,4.0,14.5,1.7777777777777777,89.0
9,8,3,1,9.555555555555555,0.3333333333333333,18.420680743952367,4.5,11.5,1.6,87.0
5,7,1,0,17.6,0.2,12.542316284596385,5.0,6.0,1.1666666666666667,76.0
3,7,2,0,32.666666666666664,0.6666666666666666,9.704060527839234,3.0,5.0,1.75,74.0
1,5,0,1,90.0,0.0,3.4657359027997265,0.5,0.5,5.0,67.0
6,7,9,0,11.833333333333334,1.5,13.621371043387192,6.0,15.0,1.0,63.0
2,6,7,1,25.0,3.5,6.591673732008658,1.0,8.5,4.0,26.0
5,4,9,0,15.8,1.8,7.16703787691222,5.0,14.0,0.6666666666666666,66.0
5,5,0,0,8.2,0.0,8.958797346140274,5.0,5.0,0.8333333333333334,25.0
8,5,2,1,6.125,0.25,10.986122886681098,4.0,9.5,1.1111111111111112,41.0
3,4,5,0,14.0,1.6666666666666667,5.545177444479562,3.0,8.0,1.0,20.0
9,5,1,0,5.888888888888889,0.1111111111111111,11.51292546497023,9.0,10.0,0.5,47.0
1,4,2,1,76.0,2.0,2.772588722239781,0.5,2.5,4.0,49.0
8,6,7,1,8.75,0.875,13.183347464017316,4.0,14.5,1.3333333333333333,64.0
6,5,7,0,11.833333333333334,1.1666666666666667,9.729550745276565,6.0,13.0,0.7142857142857143,59.0
6,9,4,0,11.5,0.6666666666666666,17.51319134149782,6.0,10.0,1.2857142857142858,58.0
2,9,8,1,26.0,4.0,9.887510598012987,1.0,9.5,6.0,28.0
2,4,9,1,47.5,4.5,4.394449154672439,1.0,10.5,2.6666666666666665,74.0
3,5,0,1,23.666666666666668,0.0,6.931471805599453,1.5,2.5,2.5,50.0
3,4,1,0,22.333333333333332,0.3333333333333333,5.545177444479562,3.0,4.0,1.0,43.0
2,4,5,0,28.0,2.5,4.394449154672439,2.0,7.0,1.3333333333333333,28.0
1,6,8,1,93.0,8.0,4.1588830833596715,0.5,8.5,6.0,68.0
8,6,7,0,10.625,0.875,13.183347464017316,8.0,15.0,0.6666666666666666,79.0
1,6,3,0,80.0,3.0,4.1588830833596715,1.0,4.0,3.0,55.0
1,5,7,1,50.0,7.0,3.4657359027997265,0.5,7.5,5.0,24.0
7,7,8,0,7.0,1.1428571428571428,14.55609079175885,7.0,15.0,0.875,37.0
7,5,0,1,9.285714285714286,0.0,10.39720770839918,3.5,6.5,1.25,55.0
3,9,3,1,21.0,1.0,12.476649250079015,1.5,5.5,4.5,44.0
2,4,7,0,23.0,3.5,4.394449154672439,2.0,9.0,1.3333333333333333,22.0
9,9,3,0,10.666666666666666,0.3333333333333333,20.723265836946414,9.0,12.0,0.9,95.0
9,8,4,0,8.333333333333334,0.4444444444444444,18.420680743952367,9.0,13.0,0.8,73.0
7,8,8,0,11.285714285714286,1.1428571428571428,16.635532333438686,7.0,15.0,1.0,70.0
1,6,0,1,42.0,0.0,4.1588830833596715,0.5,0.5,6.0,17.0
5,9,7,0,9.8,1.4,16.125835223052494,5.0,12.0,1.5,36.0
1,7,4,1,68.0,4.0,4.852030263919617,0.5,4.5,7.0,41.0
4,7,0,1,21.75,0.0,11.266065387038703,2.0,3.5,2.8,68.0
7,6,9,1,12.714285714285714,1.2857142857142858,12.476649250079014,3.5,15.5,1.5,82.0
4,4,2,1,17.75,0.5,6.437751649736401,2.0,5.5,1.6,52.0
9,9,1,0,4.888888888888889,0.1111111111111111,20.723265836946414,9.0,10.0,0.9,41.0
5,6,4,0,15.6,0.8,10.75055681536833,5.0,9.0,1.0,61.0
4,4,3,0,21.75,0.75,6.437751649736401,4.0,7.0,0.8,67.0
5,6,4,0,8.8,0.8,10.75055681536833,5.0,9.0,1.0,29.0
1,9,1,0,43.0,1.0,6.238324625039508,1.0,2.0,4.5,18.0
8,5,9,1,11.0,1.125,10.986122886681098,4.0,16.5,1.1111111111111112,84.0
3,5,3,1,20.666666666666668,1.0,6.931471805599453,1.5,5.5,2.5,39.0
1,7,4,0,58.0,4.0,4.852030263919617,1.0,5.0,3.5,33.0
8,8,4,0,9.5,0.5,17.577796618689757,8.0,12.0,0.8888888888888888,77.0
1,5,3,1,59.0,3.0,3.4657359027997265,0.5,3.5,5.0,34.0
7,5,3,1,6.714285714285714,0.42857142857142855,10.39720770839918,3.5,9.5,1.25,39.0
7,7,5,1,8.0,0.7142857142857143,14.55609079175885,3.5,11.5,1.75,45.0
1,4,2,1,53.0,2.0,2.772588722239781,0.5,2.5,4.0,29.0
6,8,8,0,8.166666666666666,1.3333333333333333,15.567281192442506,6.0,14.0,1.1428571428571428,38.0
7,7,8,0,12.428571428571429,1.1428571428571428,14.55609079175885,7.0,15.0,0.875,79.0
7,5,8,1,10.142857142857142,1.1428571428571428,10.39720770839918,3.5,14.5,1.25,62.0
4,9,2,0,12.75,0.5,14.484941211906902,4.0,6.0,1.8,37.0
7,5,5,0,6.0,0.7142857142857143,10.39720770839918,7.0,12.0,0.625,33.0
9,4,0,1,6.555555555555555,0.0,9.210340371976184,4.5,8.5,0.8,55.0
